age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,ID,y
49,entrepreneur,divorced,tertiary,no,1145,yes,yes,cellular,6,feb,36,4,-1,0,unknown,30583,no
58,retired,divorced,unknown,no,5920,yes,no,cellular,23,jul,255,1,-1,0,unknown,16466,no
40,self-employed,single,tertiary,no,-94,yes,no,cellular,16,jul,90,1,-1,0,unknown,14822,no
50,blue-collar,married,primary,no,746,yes,no,unknown,6,jun,136,13,-1,0,unknown,9431,no
39,technician,single,secondary,no,-225,no,no,cellular,19,aug,220,1,-1,0,unknown,21725,no
54,housemaid,divorced,primary,no,2253,yes,no,cellular,5,feb,266,1,196,1,failure,30417,no
26,admin.,single,secondary,no,236,yes,yes,cellular,18,may,8,2,-1,0,unknown,39357,no
64,retired,married,secondary,no,504,no,no,cellular,11,aug,157,1,14,3,other,40795,no
53,entrepreneur,single,secondary,no,62,yes,no,unknown,30,may,1044,5,-1,0,unknown,7927,yes
30,technician,single,tertiary,no,-3,yes,no,cellular,24,jul,57,4,-1,0,unknown,16542,no
32,technician,single,tertiary,no,1454,yes,no,cellular,20,apr,190,1,335,1,other,33297,no
46,blue-collar,single,secondary,no,2401,yes,no,unknown,14,may,218,2,-1,0,unknown,2812,no
39,management,single,primary,no,0,yes,yes,cellular,17,nov,62,1,-1,0,unknown,24402,no
35,self-employed,married,tertiary,no,560,yes,no,cellular,2,apr,58,1,136,1,failure,31522,no
37,blue-collar,married,primary,no,152,yes,no,cellular,17,apr,252,2,-1,0,unknown,32949,no
59,retired,married,secondary,no,-313,yes,no,unknown,20,may,407,1,-1,0,unknown,4567,no
44,self-employed,divorced,secondary,no,583,yes,no,cellular,14,may,423,3,-1,0,unknown,37892,no
41,blue-collar,married,primary,no,410,yes,no,unknown,14,may,85,4,-1,0,unknown,3052,no
27,admin.,single,tertiary,no,138,no,no,cellular,15,jun,89,2,-1,0,unknown,40290,yes
31,entrepreneur,married,tertiary,no,1216,no,no,cellular,8,aug,150,4,-1,0,unknown,19817,no
36,admin.,single,secondary,no,0,yes,no,cellular,14,jul,80,2,-1,0,unknown,14260,no
51,management,married,tertiary,no,751,no,no,unknown,8,may,261,5,-1,0,unknown,1472,no
27,blue-collar,married,primary,no,2591,yes,no,cellular,21,jul,129,2,-1,0,unknown,15773,no
28,blue-collar,married,primary,no,3267,yes,yes,telephone,18,may,40,1,-1,0,unknown,38836,no
47,admin.,divorced,secondary,no,-480,no,no,unknown,28,may,360,1,-1,0,unknown,6906,no
37,management,married,tertiary,no,2401,no,no,cellular,6,aug,203,7,-1,0,unknown,19384,no
25,technician,single,tertiary,no,437,no,yes,cellular,7,jul,121,1,-1,0,unknown,12815,no
33,technician,single,secondary,no,31,no,yes,cellular,25,aug,131,3,-1,0,unknown,22836,no
33,services,single,secondary,no,-448,yes,no,cellular,14,may,95,2,-1,0,unknown,37814,no
31,management,single,tertiary,no,2137,no,no,cellular,6,feb,132,1,-1,0,unknown,30671,no
42,management,married,tertiary,no,0,no,yes,telephone,12,may,139,3,361,4,failure,36754,no
30,technician,single,tertiary,no,255,yes,no,unknown,9,may,119,2,-1,0,unknown,1933,no
35,admin.,single,tertiary,no,994,no,no,cellular,30,apr,400,1,87,2,failure,33986,yes
38,management,married,tertiary,no,4174,no,no,cellular,23,oct,336,2,184,5,failure,41954,yes
46,self-employed,married,secondary,no,0,no,no,unknown,29,may,137,1,-1,0,unknown,7173,no
26,management,single,secondary,no,-38,no,no,cellular,22,jul,443,2,-1,0,unknown,16156,no
33,management,married,tertiary,no,62,yes,no,cellular,2,feb,102,1,264,1,failure,42832,no
52,blue-collar,married,primary,no,1884,no,no,unknown,11,jun,68,4,-1,0,unknown,10144,no
34,management,single,tertiary,no,1228,no,no,cellular,13,aug,99,2,105,10,success,41026,no
37,management,married,tertiary,no,4174,no,no,cellular,22,apr,183,5,-1,0,unknown,33725,no
35,management,single,tertiary,no,592,no,yes,unknown,14,may,192,1,-1,0,unknown,3007,no
35,blue-collar,married,secondary,no,4,no,no,unknown,9,jun,130,2,-1,0,unknown,9967,no
56,management,married,tertiary,no,705,no,yes,cellular,11,aug,86,2,-1,0,unknown,20113,no
31,blue-collar,married,secondary,no,1570,yes,yes,cellular,19,nov,133,2,180,1,other,25609,no
41,blue-collar,single,secondary,no,3851,no,no,cellular,19,nov,130,1,-1,0,unknown,25822,no
18,student,single,primary,no,608,no,no,cellular,12,aug,267,1,-1,0,unknown,40888,yes
61,self-employed,divorced,tertiary,no,6,yes,no,cellular,14,apr,133,2,-1,0,unknown,32059,yes
34,services,married,secondary,no,87,no,no,cellular,5,feb,33,1,-1,0,unknown,30282,no
36,blue-collar,married,primary,no,8135,yes,no,unknown,20,may,522,1,-1,0,unknown,4571,no
42,technician,married,secondary,no,525,no,no,cellular,17,nov,172,3,-1,0,unknown,24717,no
42,management,single,tertiary,no,1,no,no,cellular,27,aug,223,13,-1,0,unknown,23223,no
42,technician,married,secondary,no,-813,yes,no,unknown,18,jun,36,4,-1,0,unknown,11194,no
36,management,married,tertiary,no,635,yes,no,cellular,18,jul,359,1,-1,0,unknown,15378,no
45,admin.,married,secondary,no,1435,yes,no,cellular,11,aug,201,1,103,1,failure,40832,no
35,management,single,tertiary,no,181,yes,no,cellular,8,aug,130,4,-1,0,unknown,19836,no
55,blue-collar,married,primary,no,0,no,no,unknown,17,jun,285,1,-1,0,unknown,10847,no
46,technician,married,secondary,no,940,no,no,cellular,5,aug,1227,2,-1,0,unknown,19179,yes
33,technician,married,secondary,no,181,yes,yes,telephone,28,jul,265,2,-1,0,unknown,17208,no
32,technician,single,secondary,no,1210,yes,yes,unknown,28,may,267,4,-1,0,unknown,7055,no
32,blue-collar,single,primary,no,354,no,no,cellular,4,feb,239,1,196,8,failure,29910,no
45,housemaid,single,primary,no,959,yes,no,telephone,6,feb,156,2,-1,0,unknown,30699,no
42,technician,divorced,secondary,no,19,no,no,cellular,20,aug,875,4,-1,0,unknown,21885,yes
33,services,married,secondary,no,804,yes,yes,unknown,8,may,266,1,-1,0,unknown,1325,no
34,management,single,tertiary,no,2561,no,no,cellular,29,dec,554,1,-1,0,unknown,42585,no
49,blue-collar,single,primary,no,87,yes,no,telephone,14,may,162,2,-1,0,unknown,37675,no
55,management,married,tertiary,no,563,yes,no,cellular,19,nov,164,1,-1,0,unknown,25832,no
35,admin.,married,tertiary,no,957,yes,no,cellular,26,mar,263,4,667,4,failure,43369,no
45,management,married,tertiary,no,212,no,no,cellular,21,apr,65,2,-1,0,unknown,33724,yes
47,blue-collar,married,secondary,no,1230,yes,no,telephone,12,nov,378,1,-1,0,unknown,24162,yes
46,blue-collar,married,secondary,no,182,no,no,cellular,4,feb,56,1,-1,0,unknown,29889,no
49,retired,married,primary,no,375,no,yes,telephone,21,jul,110,7,-1,0,unknown,15563,no
31,management,married,tertiary,no,382,no,no,cellular,27,aug,43,19,-1,0,unknown,23354,no
32,technician,married,secondary,no,2,yes,yes,cellular,8,jul,143,1,-1,0,unknown,13065,no
43,blue-collar,married,secondary,no,2160,no,no,cellular,2,jun,169,1,-1,0,unknown,39873,yes
32,self-employed,married,primary,no,102,yes,no,cellular,18,jul,560,1,-1,0,unknown,15390,yes
51,admin.,married,secondary,no,1535,no,no,cellular,12,aug,359,2,-1,0,unknown,20418,no
46,blue-collar,married,tertiary,no,1497,yes,no,unknown,19,may,374,6,-1,0,unknown,4065,no
34,blue-collar,divorced,secondary,no,176,yes,no,cellular,15,may,67,1,368,5,failure,38155,no
41,admin.,single,secondary,no,242,no,yes,cellular,9,feb,116,3,-1,0,unknown,30900,no
34,entrepreneur,single,secondary,no,0,yes,yes,unknown,21,may,394,2,-1,0,unknown,5067,no
50,admin.,married,secondary,no,1138,yes,yes,cellular,31,jul,73,8,-1,0,unknown,18814,no
38,admin.,married,secondary,no,981,yes,yes,cellular,8,may,134,2,-1,0,unknown,35943,no
36,management,married,secondary,no,3,no,no,cellular,14,aug,250,2,-1,0,unknown,20981,no
42,admin.,married,secondary,no,1133,yes,no,cellular,7,jul,375,3,-1,0,unknown,12906,no
33,blue-collar,divorced,primary,no,1022,yes,no,cellular,5,may,154,1,-1,0,unknown,34537,no
36,management,single,tertiary,no,1520,no,no,cellular,22,aug,101,2,-1,0,unknown,22432,no
36,unknown,single,primary,no,3415,no,no,telephone,10,jul,150,10,-1,0,unknown,14005,no
35,blue-collar,single,secondary,no,341,no,yes,cellular,4,feb,348,2,-1,0,unknown,29953,no
34,blue-collar,married,primary,no,329,yes,no,cellular,17,apr,952,1,343,1,failure,32604,yes
36,services,single,secondary,no,9713,yes,no,unknown,27,may,72,3,-1,0,unknown,6477,no
49,unemployed,married,primary,yes,11,yes,no,telephone,31,jul,166,8,-1,0,unknown,18645,no
38,technician,single,secondary,no,884,yes,yes,cellular,19,nov,295,1,111,2,failure,25871,no
41,services,married,secondary,no,0,yes,no,unknown,11,jun,62,9,-1,0,unknown,10051,no
59,management,married,primary,no,2358,yes,no,cellular,17,apr,30,1,-1,0,unknown,32505,no
38,management,married,tertiary,no,655,no,no,cellular,3,feb,389,3,-1,0,unknown,29599,no
55,management,married,tertiary,no,5010,no,no,cellular,18,nov,530,1,-1,0,unknown,25002,no
51,blue-collar,married,secondary,no,1151,yes,yes,cellular,29,jul,125,2,-1,0,unknown,17834,no
34,technician,single,secondary,no,649,no,no,cellular,7,aug,124,3,-1,0,unknown,19716,no
59,retired,married,secondary,no,1449,yes,yes,cellular,23,jul,437,2,-1,0,unknown,16484,no
37,management,married,tertiary,no,238,no,no,cellular,3,nov,149,1,-1,0,unknown,42129,yes
53,technician,divorced,secondary,no,0,yes,yes,cellular,15,jul,135,5,-1,0,unknown,14682,no
59,retired,divorced,primary,no,121,yes,no,unknown,12,may,144,7,-1,0,unknown,2076,no
45,self-employed,divorced,tertiary,no,963,yes,no,cellular,12,may,528,5,-1,0,unknown,36890,yes
53,blue-collar,married,secondary,no,1103,yes,yes,cellular,4,feb,101,2,250,4,failure,29884,no
40,technician,married,tertiary,no,1063,yes,yes,cellular,19,aug,264,2,-1,0,unknown,21547,no
58,technician,married,secondary,no,116,no,no,unknown,16,jun,580,3,-1,0,unknown,10513,no
36,management,married,tertiary,no,0,yes,no,cellular,5,feb,245,2,8,1,other,30399,no
53,technician,married,tertiary,no,395,no,no,cellular,29,oct,136,1,148,1,failure,42060,yes
42,blue-collar,married,secondary,no,0,yes,no,cellular,30,jan,82,2,-1,0,unknown,28876,no
37,management,single,tertiary,no,1148,yes,no,cellular,12,may,259,1,-1,0,unknown,36541,no
56,entrepreneur,married,secondary,no,1272,no,no,cellular,6,feb,290,2,-1,0,unknown,30785,no
28,management,single,tertiary,no,672,no,no,cellular,4,may,174,1,-1,0,unknown,34240,no
45,technician,married,secondary,no,1118,yes,no,telephone,22,jul,27,1,-1,0,unknown,16015,no
31,admin.,married,secondary,no,35,no,no,cellular,13,aug,315,2,105,1,success,40965,yes
64,retired,divorced,secondary,no,630,no,no,cellular,21,aug,97,1,-1,0,unknown,41219,no
45,management,single,tertiary,no,1395,no,no,cellular,5,aug,67,1,-1,0,unknown,19025,no
28,management,married,tertiary,yes,84,no,yes,cellular,28,jul,48,21,-1,0,unknown,17187,no
64,management,married,tertiary,no,5112,no,no,telephone,19,oct,898,7,137,11,other,45057,yes
39,blue-collar,single,secondary,no,523,yes,no,cellular,14,may,306,1,-1,0,unknown,37610,no
38,technician,married,tertiary,no,0,no,no,cellular,22,aug,82,6,-1,0,unknown,22401,no
36,management,married,tertiary,no,4,yes,no,cellular,29,aug,159,2,-1,0,unknown,23875,no
58,blue-collar,married,primary,no,96,no,no,unknown,16,jun,76,3,-1,0,unknown,10652,no
39,blue-collar,married,unknown,no,157,yes,no,unknown,30,may,99,6,-1,0,unknown,7919,no
34,blue-collar,married,primary,no,1524,yes,no,cellular,20,nov,57,3,-1,0,unknown,26774,no
28,services,single,secondary,no,3575,yes,no,unknown,3,jun,245,1,-1,0,unknown,8557,no
60,management,married,tertiary,no,79,no,no,unknown,11,jun,48,3,-1,0,unknown,10252,no
57,management,married,tertiary,no,2101,no,no,cellular,18,nov,101,5,-1,0,unknown,24773,no
37,management,married,tertiary,no,1428,no,no,cellular,16,nov,333,2,-1,0,unknown,45199,no
32,admin.,single,secondary,no,781,no,no,cellular,20,nov,305,1,-1,0,unknown,26614,no
38,blue-collar,single,primary,no,1465,yes,no,unknown,16,may,239,2,-1,0,unknown,4024,no
30,services,married,tertiary,no,1380,yes,no,unknown,21,may,294,2,-1,0,unknown,4939,no
46,unemployed,married,secondary,no,2940,yes,no,unknown,29,may,195,2,-1,0,unknown,7331,no
40,technician,married,secondary,yes,4,no,no,cellular,27,aug,145,3,-1,0,unknown,23424,no
57,technician,married,primary,no,1276,yes,no,cellular,30,jan,44,1,200,4,failure,28836,no
34,management,single,tertiary,no,575,no,no,cellular,9,mar,116,1,-1,0,unknown,31284,yes
58,unemployed,married,tertiary,no,1333,no,no,cellular,1,oct,278,1,-1,0,unknown,44921,no
40,blue-collar,married,primary,no,2495,yes,no,cellular,12,may,135,2,354,3,other,36935,no
56,admin.,married,secondary,no,550,yes,no,cellular,12,may,398,2,-1,0,unknown,36889,no
51,services,divorced,secondary,no,135,yes,yes,cellular,17,nov,862,1,-1,0,unknown,24382,no
37,self-employed,married,tertiary,no,1510,yes,no,unknown,3,jun,88,2,-1,0,unknown,8442,no
28,self-employed,single,tertiary,no,159,no,no,cellular,16,nov,449,2,33,4,success,45194,yes
39,management,married,tertiary,no,3518,yes,no,cellular,8,may,440,1,-1,0,unknown,35663,no
32,self-employed,single,tertiary,no,4024,yes,no,cellular,2,jul,150,1,-1,0,unknown,44069,no
34,blue-collar,married,secondary,no,4,yes,yes,cellular,7,may,315,2,-1,0,unknown,35141,no
46,services,divorced,primary,no,91,yes,no,unknown,13,may,215,1,-1,0,unknown,2375,no
50,management,married,tertiary,no,311,no,no,cellular,4,may,124,5,-1,0,unknown,34391,no
33,management,married,secondary,no,3935,yes,no,cellular,6,may,765,1,342,2,failure,35058,yes
40,unemployed,divorced,secondary,no,193,yes,no,cellular,7,may,195,1,357,1,failure,35436,no
29,technician,single,unknown,no,0,no,yes,cellular,22,jul,338,6,-1,0,unknown,16069,no
66,retired,married,primary,no,1004,no,no,cellular,28,apr,154,1,182,1,success,43572,no
37,entrepreneur,divorced,secondary,no,14,no,no,unknown,5,jun,22,1,-1,0,unknown,9083,no
47,housemaid,divorced,secondary,no,26,no,no,cellular,22,aug,48,4,-1,0,unknown,22489,no
35,admin.,single,secondary,no,321,no,no,cellular,21,jul,143,1,412,3,other,44250,yes
30,student,single,tertiary,no,0,no,no,cellular,6,feb,10,5,-1,0,unknown,30698,no
28,technician,single,secondary,no,1532,no,no,cellular,22,may,253,1,107,5,failure,39426,no
33,management,single,tertiary,no,541,yes,yes,unknown,21,may,572,1,-1,0,unknown,5042,no
27,admin.,married,secondary,no,436,yes,no,cellular,21,jul,410,1,-1,0,unknown,15747,no
50,entrepreneur,married,primary,no,199,no,no,cellular,11,may,228,2,363,2,failure,36303,no
25,services,single,secondary,no,2,no,no,cellular,8,jul,288,1,-1,0,unknown,13097,no
34,admin.,divorced,secondary,no,145,no,no,cellular,8,jul,183,5,-1,0,unknown,13360,no
45,technician,married,secondary,no,1629,no,no,cellular,18,aug,58,4,-1,0,unknown,21346,no
54,technician,married,secondary,no,42,no,yes,unknown,3,jul,389,2,-1,0,unknown,12576,no
41,services,divorced,secondary,no,97,no,no,cellular,30,jul,244,3,-1,0,unknown,18139,no
32,services,single,secondary,no,545,yes,no,cellular,18,may,192,1,180,1,failure,38849,no
76,retired,divorced,primary,no,2693,no,no,cellular,23,apr,109,5,184,2,success,43526,no
65,retired,married,primary,no,1992,no,no,telephone,2,nov,459,1,-1,0,unknown,42107,no
33,technician,single,tertiary,no,109,yes,yes,telephone,15,may,12,4,176,3,other,38112,no
31,blue-collar,married,secondary,no,439,yes,no,cellular,12,may,232,2,-1,0,unknown,36763,no
53,management,divorced,secondary,no,425,no,no,cellular,15,jul,416,3,-1,0,unknown,14547,no
32,management,married,tertiary,no,312,no,no,cellular,11,aug,67,4,-1,0,unknown,20084,no
54,blue-collar,married,primary,no,532,no,no,telephone,31,jul,73,2,-1,0,unknown,18465,no
39,management,married,tertiary,no,2877,yes,no,unknown,6,may,278,1,-1,0,unknown,616,no
28,unemployed,married,primary,yes,44,yes,no,cellular,31,jul,6,13,-1,0,unknown,18776,no
36,blue-collar,married,secondary,no,412,yes,no,unknown,15,may,244,2,-1,0,unknown,3574,no
46,blue-collar,married,primary,no,346,yes,no,unknown,15,may,402,1,-1,0,unknown,3348,no
32,technician,married,secondary,no,587,yes,no,unknown,23,may,203,1,-1,0,unknown,5233,no
85,retired,married,primary,no,1255,no,no,cellular,15,jan,233,3,-1,0,unknown,42691,yes
28,admin.,single,secondary,no,207,yes,no,cellular,13,may,329,1,-1,0,unknown,37170,no
52,management,divorced,tertiary,no,147,no,no,cellular,30,jul,90,4,-1,0,unknown,18123,no
45,technician,single,secondary,no,52,no,yes,unknown,2,jul,79,3,-1,0,unknown,12507,no
59,management,married,tertiary,no,3640,no,no,cellular,17,nov,226,2,-1,0,unknown,24601,no
62,technician,married,unknown,no,4727,yes,no,telephone,28,jan,80,4,90,4,other,42797,no
37,entrepreneur,married,tertiary,no,1649,no,yes,cellular,1,jul,140,3,-1,0,unknown,40397,yes
33,technician,married,tertiary,no,602,yes,no,cellular,18,aug,87,6,-1,0,unknown,21351,no
48,management,married,tertiary,yes,0,no,yes,cellular,9,feb,18,8,-1,0,unknown,30879,no
35,services,single,secondary,no,35,yes,no,cellular,14,may,152,1,-1,0,unknown,37690,no
37,management,married,tertiary,no,4357,no,no,cellular,31,jul,548,2,-1,0,unknown,18507,no
32,blue-collar,married,secondary,no,1197,yes,yes,unknown,16,may,241,1,-1,0,unknown,3806,no
45,entrepreneur,married,primary,no,-100,yes,no,unknown,27,may,240,6,-1,0,unknown,6378,no
44,management,divorced,tertiary,no,7541,yes,no,telephone,1,jun,55,2,82,1,other,39833,no
34,management,married,tertiary,no,1288,yes,no,cellular,11,may,15,8,270,7,other,36028,no
57,services,divorced,primary,no,1920,no,no,unknown,19,may,77,2,-1,0,unknown,4072,no
35,technician,married,unknown,no,208,yes,no,unknown,19,may,214,1,-1,0,unknown,4262,no
43,admin.,single,secondary,no,275,yes,no,unknown,12,may,457,4,-1,0,unknown,2185,no
58,blue-collar,married,unknown,no,703,no,no,unknown,20,jun,37,3,-1,0,unknown,12129,no
40,management,divorced,tertiary,no,858,no,no,cellular,26,oct,202,2,-1,0,unknown,45126,yes
51,admin.,divorced,secondary,no,228,yes,no,unknown,6,may,136,1,-1,0,unknown,446,no
28,management,single,tertiary,no,0,no,no,telephone,27,may,198,2,-1,0,unknown,39709,no
52,admin.,single,secondary,no,1964,no,yes,unknown,28,may,332,1,-1,0,unknown,6597,no
33,management,married,tertiary,no,641,yes,no,cellular,13,aug,347,2,-1,0,unknown,40982,no
34,admin.,divorced,secondary,no,0,yes,no,cellular,6,may,153,1,-1,0,unknown,34806,no
24,admin.,single,tertiary,no,1141,yes,no,unknown,23,may,230,1,-1,0,unknown,5361,no
50,management,married,tertiary,no,11528,yes,no,unknown,30,may,57,1,-1,0,unknown,7564,no
52,self-employed,divorced,tertiary,no,10653,yes,no,cellular,18,nov,336,1,-1,0,unknown,24964,no
32,blue-collar,married,primary,no,634,no,no,cellular,29,jan,696,1,-1,0,unknown,28285,yes
36,management,single,tertiary,no,1400,yes,no,cellular,11,may,608,3,-1,0,unknown,36288,yes
32,blue-collar,divorced,secondary,no,0,no,no,telephone,9,jul,49,1,-1,0,unknown,13611,no
49,technician,married,secondary,no,2344,yes,no,unknown,30,may,371,2,-1,0,unknown,7706,no
37,technician,single,tertiary,no,6101,no,no,cellular,4,may,60,5,87,1,success,34184,no
38,management,married,tertiary,no,0,yes,no,cellular,4,feb,138,1,-1,0,unknown,29875,no
51,blue-collar,married,primary,no,653,yes,yes,unknown,6,may,208,1,-1,0,unknown,608,no
40,blue-collar,married,secondary,no,280,yes,no,cellular,8,may,435,2,340,3,failure,35866,no
26,blue-collar,single,secondary,no,463,no,yes,cellular,2,jul,248,2,-1,0,unknown,44070,yes
35,management,single,tertiary,no,681,no,no,cellular,18,feb,737,1,561,2,success,43067,yes
43,blue-collar,married,secondary,no,678,yes,yes,cellular,13,apr,299,3,-1,0,unknown,31953,no
31,admin.,single,secondary,no,358,yes,no,unknown,15,may,124,2,-1,0,unknown,3604,no
40,technician,married,secondary,no,42,no,no,cellular,13,aug,1842,2,-1,0,unknown,20726,yes
56,retired,married,secondary,no,1678,yes,no,unknown,15,may,79,1,-1,0,unknown,3311,no
46,services,married,secondary,no,379,no,no,unknown,11,jun,886,2,-1,0,unknown,10146,no
32,admin.,single,secondary,no,223,yes,yes,unknown,27,may,236,4,-1,0,unknown,6374,no
57,unknown,married,primary,no,8,no,no,telephone,19,oct,270,2,-1,0,unknown,41892,no
40,unemployed,divorced,secondary,no,1694,no,no,cellular,12,aug,473,6,-1,0,unknown,20620,yes
